date,station_id,station_name,day_of_week,week_of_year,month,quarter,season,is_weekend,is_holiday,holiday_name,temperature,weather_condition,precipitation_mm,price_AI92,price_AI95,price_DT,price_DT_bio,price_AI100_bio,competitor_price_AI92,competitor_price_AI95,competitor_price_DT,competitor_price_AI92_brend,competitor_price_AI95_brend,competitor_price_DT_brend,competitor_price_AI100,sales_AI92,sales_AI95,sales_DT,sales_DT_bio,sales_AI100_bio,total_fuel_sales,promotion_fuel_active,promotion_shop_active,promotion_cafe_active,corporate_customer_ratio,customer_loyalty_score,shop_напитки_безалкогольные,shop_кондитерка_снеки,shop_мороженое,shop_автотовары,shop_кафе_вся_еда,shop_кофе_все_горячие_напитки,shop_табак,traffic_Passengers_cars_1_poputn,traffic_Passengers_cars_2_poputn,traffic_Truck_short_1_poputn,traffic_Truck_short_2_poputn,traffic_Truck_1_poputn,traffic_Truck_2_poputn,traffic_Truck_long_1_poputn,traffic_Truck_long_2_poputn,traffic_Transporter_1_poputn,traffic_Transporter_2_poputn,traffic_scorost_1_poputn,traffic_scorost_2_poputn,traffic_plotnost_1_poputn,traffic_plotnost_2_poputn,traffic_intensiv_priv_1_poputn,traffic_intensiv_priv_2_poputn,traffic_intensiv_fiz_1_poputn,traffic_intensiv_fiz_2_poputn,traffic_uroven_jbslugi_1_poputn,traffic_uroven_jbslugi_2_poputn,traffic_Passengers_cars_1_wstrechn,traffic_Passengers_cars_2_wstrechn,traffic_Truck_short_1_wstrechn,traffic_Truck_short_2_wstrechn,traffic_Truck_1_wstrechn,traffic_Truck_2_wstrechn,traffic_Truck_long_1_wstrechn,traffic_Truck_long_2_wstrechn,traffic_Transporter_1_wstrechn,traffic_Transporter_2_wstrechn,traffic_scorost_1_wstrechn,traffic_scorost_2_wstrechn,traffic_plotnost_1_wstrechn,traffic_plotnost_2_wstrechn,traffic_intensiv_priv_1_wstrechn,traffic_intensiv_priv_2_wstrechn,traffic_intensiv_fiz_1_wstrechn,traffic_intensiv_fiz_2_wstrechn,traffic_uroven_jbslugi_1_wstrechn,traffic_uroven_jbslugi_2_wstrechn,traffic_Undefined_1_poputn,traffic_Undefined_2_poputn,traffic_Undefined_1_wstrechn,traffic_Undefined_2_wstrechn
2025-02-14,Запад-МФ-69172,АЗС 172,4,7,2,1,winter,0,0,,-6.9,0,0.0,62.41,64.14,78.37,80.22,93.5,63.04,64.79,79.16,0,0,0,0,6404,5413,6599,523,1440,20379,0,0,0,0.6709,0.7902,13169.27,10535.42,1316.93,9481.88,15803.13,21070.84,26338.55,1176,10585,176,1587,294,2646,88,793,29,264,58.9,58.9,2.74,24.67,16.17,145.55,14.7,132.32,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-15,Запад-МФ-69172,АЗС 172,5,7,2,1,winter,1,0,,-8.4,0,2.9,62.42,64.15,78.39,80.24,93.52,62.36,64.09,78.32,0,0,0,0,5237,4518,6312,834,472,17373,0,0,0,0.63,0.8907,8446.4,6757.12,844.64,6081.41,10135.68,13514.23,16892.79,943,8492,99,891,165,1485,49,445,16,148,70.6,70.6,1.69,15.17,11.91,107.21,11.09,99.78,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-16,Запад-МФ-69172,АЗС 172,6,7,2,1,winter,1,0,,-7.9,0,0.0,63.41,64.12,77.97,81.77,92.19,62.02,62.71,76.26,0,0,0,0,4586,5032,6309,524,347,16798,0,0,0,0.5481,0.6823,7823.71,6258.97,782.37,5633.07,9388.46,12517.94,15647.43,958,8624,100,905,167,1509,50,452,16,150,66.5,66.5,1.82,16.35,12.1,108.88,11.26,101.34,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17,Запад-МФ-69172,АЗС 172,0,8,2,1,winter,0,0,,-9.1,0,0.0,63.43,64.14,77.99,81.79,92.21,63.58,64.3,78.18,0,0,0,0,5948,6134,7493,851,1456,21882,0,0,0,0.6695,0.7445,9808.4,7846.72,980.84,7062.05,11770.08,15693.44,19616.8,892,8030,133,1204,223,2007,66,602,22,200,72.8,72.8,1.68,15.15,12.27,110.41,11.15,100.38,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-18,Запад-МФ-69172,АЗС 172,1,8,2,1,winter,0,0,,-11.0,0,0.0,63.44,64.15,78.01,81.8,92.23,64.58,65.31,79.41,0,0,0,0,6455,5121,6763,292,870,19501,0,0,0,0.6288,0.896,9752.11,7801.69,975.21,7021.52,11702.53,15603.38,19504.22,1033,9297,154,1393,258,2323,77,696,25,232,62.2,62.2,2.28,20.52,14.2,127.83,12.91,116.21,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-19,Запад-МФ-69172,АЗС 172,2,8,2,1,winter,0,0,,-9.0,0,0.0,63.45,64.17,78.02,81.82,92.25,62.72,63.43,77.12,0,0,0,0,6109,4381,6968,554,564,18576,0,0,0,0.5175,0.8809,10913.49,8730.79,1091.35,7857.71,13096.19,17461.59,21826.98,997,8976,149,1345,249,2243,74,672,24,224,65.4,65.4,2.09,18.85,13.71,123.42,12.47,112.2,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-20,Запад-МФ-69172,АЗС 172,3,8,2,1,winter,0,0,,-8.8,0,0.0,63.47,64.18,78.04,81.84,92.27,63.06,63.76,77.54,0,0,0,0,6625,5221,8333,882,2309,23370,0,0,0,0.6931,0.6658,9587.49,7669.99,958.75,6902.99,11504.98,15339.98,19174.97,1111,10001,166,1500,277,2500,83,750,27,250,64.5,64.5,2.36,21.29,15.28,137.52,13.89,125.02,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-21,Запад-МФ-69172,АЗС 172,4,8,2,1,winter,0,0,,-7.4,0,0.0,63.48,64.19,78.06,81.86,92.29,63.12,63.82,77.61,0,0,0,0,6065,5625,7784,539,994,21007,0,0,0,0.7025,0.612,8493.69,6794.95,849.37,6115.46,10192.43,13589.9,16987.38,1196,10765,179,1614,299,2691,89,807,29,269,61.7,61.7,2.66,23.95,16.45,148.02,14.95,134.57,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-22,Запад-МФ-69172,АЗС 172,5,8,2,1,winter,1,0,,-8.3,0,0.0,63.49,64.21,78.08,81.87,92.31,64.15,64.88,78.9,0,0,0,0,5038,5134,6634,349,1684,18839,0,0,0,0.7539,0.6543,8736.87,6989.5,873.69,6290.55,10484.25,13979.0,17473.74,1017,9153,106,960,177,1601,53,480,17,160,66.8,66.8,1.92,17.27,12.84,115.54,11.95,107.54,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-23,Запад-МФ-69172,АЗС 172,6,8,2,1,winter,1,1,holiday,-9.1,0,0.0,63.51,64.22,78.09,81.89,92.33,64.25,64.97,79.01,0,0,0,0,6548,4463,6741,447,391,18590,0,0,0,0.7064,0.8487,7692.96,6154.37,769.3,5538.93,9231.56,12308.74,15385.93,988,8899,103,934,173,1557,51,467,17,155,57.9,57.9,2.15,19.37,12.48,112.35,11.62,104.56,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-24,Запад-МФ-69172,АЗС 172,0,9,2,1,winter,0,0,,-13.7,0,0.0,63.52,64.24,78.11,81.91,92.35,63.25,63.96,77.78,0,0,0,0,5653,6490,7331,827,1672,21973,0,0,0,0.6126,0.6366,9570.59,7656.47,957.06,6890.83,11484.71,15312.94,19141.18,984,8859,147,1328,246,2214,73,664,24,221,64.5,64.5,2.1,18.86,13.54,121.81,12.3,110.75,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-25,Запад-МФ-69172,АЗС 172,1,9,2,1,winter,0,0,,-6.8,0,0.0,63.54,64.25,78.13,81.93,92.37,63.49,64.2,78.07,0,0,0,0,6671,3964,9104,872,1781,22392,0,0,0,0.6739,0.6531,13323.47,10658.78,1332.35,9592.9,15988.17,21317.56,26646.95,1113,10020,166,1502,278,2504,83,751,27,250,63.5,63.5,2.41,21.66,15.31,137.78,13.92,125.25,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-26,Запад-МФ-69172,АЗС 172,2,9,2,1,winter,0,0,,-6.4,0,0.0,63.55,64.26,78.14,81.95,92.39,63.87,64.58,78.53,0,0,0,0,6209,6188,8272,1121,1517,23307,0,0,0,0.6104,0.8347,11877.93,9502.34,1187.79,8552.11,14253.52,19004.69,23755.86,1265,11385,189,1707,316,2845,94,853,31,284,58.5,58.5,2.97,26.71,17.39,156.55,15.81,142.32,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-27,Запад-МФ-69172,АЗС 172,3,9,2,1,winter,0,0,,-4.2,0,0.0,63.56,64.28,78.16,81.96,92.41,63.85,64.57,78.51,0,0,0,0,6525,6062,7125,1006,1076,21794,0,1,0,0.5256,0.7346,10066.93,8053.54,1006.69,7248.19,12080.31,16107.08,20133.85,1141,10271,171,1540,285,2567,85,770,28,256,58.0,58.0,2.7,24.31,15.69,141.24,14.27,128.39,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-28,Запад-МФ-69172,АЗС 172,4,9,2,1,winter,0,0,,-10.9,0,0.0,62.74,65.35,78.97,81.42,94.51,63.36,65.99,79.75,0,0,0,0,7336,4728,5748,751,2504,21067,0,0,0,0.6171,0.8803,8436.95,6749.56,843.69,6074.6,10124.34,13499.12,16873.9,986,8881,147,1332,246,2220,73,666,24,222,57.4,57.4,2.36,21.24,13.57,122.12,12.34,111.02,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-01,Запад-МФ-69172,АЗС 172,5,9,3,1,spring,1,0,,-3.8,0,0.0,62.75,65.36,78.98,81.43,94.53,62.13,64.71,78.2,0,0,0,0,6642,5856,5678,399,1620,20195,0,0,0,0.5563,0.6321,7105.66,5684.53,710.57,5116.08,8526.79,11369.06,14211.32,960,8647,100,907,168,1512,50,453,16,151,68.8,68.8,1.76,15.85,12.13,109.17,11.29,101.6,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-02,Запад-МФ-69172,АЗС 172,6,9,3,1,spring,1,0,,-1.7,0,0.0,62.76,65.38,79.0,81.45,94.55,62.9,65.53,79.18,0,0,0,0,5657,5504,7555,766,1139,20621,0,0,0,0.7322,0.6711,9887.68,7910.14,988.77,7119.13,11865.22,15820.29,19775.36,1227,11045,128,1159,214,1932,64,579,21,193,62.5,62.5,2.48,22.28,15.49,139.45,14.42,129.78,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-03,Запад-МФ-69172,АЗС 172,0,10,3,1,spring,0,0,,-0.3,0,0.0,62.78,65.39,79.02,81.47,94.57,62.36,64.95,78.49,0,0,0,0,8489,5666,8699,1035,1594,25483,0,0,0,0.5863,0.7173,10973.14,8778.51,1097.31,7900.66,13167.77,17557.03,21946.29,1233,11100,184,1664,308,2774,92,832,30,277,57.0,57.0,2.97,26.73,16.96,152.63,15.42,138.75,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-04,Запад-МФ-69172,АЗС 172,1,10,3,1,spring,0,0,,4.7,0,0.0,62.29,66.48,80.36,81.04,95.13,63.3,67.56,81.67,0,0,0,0,6801,5969,7990,505,1388,22653,0,0,0,0.5925,0.6973,11945.03,9556.03,1194.5,8600.42,14334.04,19112.05,23890.07,1154,10390,172,1558,288,2597,86,779,28,259,60.8,60.8,2.61,23.46,15.87,142.87,14.43,129.88,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-05,Запад-МФ-69172,АЗС 172,2,10,3,1,spring,0,0,,0.7,0,0.0,62.3,66.49,80.38,81.05,95.15,61.55,65.69,79.41,0,0,0,0,6538,6435,9006,921,1687,24587,0,0,0,0.6903,0.8386,13670.19,10936.16,1367.02,9842.54,16404.23,21872.31,27340.39,1400,12606,210,1890,350,3150,105,945,35,315,56.5,56.5,3.4,30.63,19.26,173.33,17.51,157.57,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-06,Запад-МФ-69172,АЗС 172,3,10,3,1,spring,0,0,,-6.3,0,0.0,62.31,66.51,80.4,81.07,95.17,62.11,66.3,80.15,0,0,0,0,8372,6498,8342,756,1370,25338,0,0,0,0.7256,0.8811,9229.23,7383.39,922.92,6645.05,11075.08,14766.77,18458.47,1345,12109,201,1815,336,3026,100,907,33,302,57.1,57.1,3.23,29.11,18.5,166.5,16.82,151.36,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-07,Запад-МФ-69172,АЗС 172,4,10,3,1,spring,0,0,,-8.5,0,0.0,62.33,66.52,80.41,81.09,95.19,62.65,66.86,80.82,0,0,0,0,6721,6706,8150,790,1855,24222,0,0,0,0.6683,0.8085,9933.52,7946.82,993.35,7152.13,11920.22,15893.63,19867.04,1246,11219,186,1682,311,2804,93,841,31,280,66.5,66.5,2.57,23.17,17.14,154.26,15.58,140.24,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-08,Запад-МФ-69172,АЗС 172,5,10,3,1,spring,1,1,holiday,-2.9,0,0.0,62.34,66.53,80.43,81.11,95.21,62.33,66.52,80.42,0,0,0,0,7704,6570,8127,492,597,23490,0,0,0,0.6461,0.7297,10918.41,8734.73,1091.84,7861.25,13102.09,17469.45,21836.81,1077,9694,112,1017,188,1696,56,508,18,169,68.2,68.2,1.99,17.92,13.6,122.4,12.66,113.91,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-09,Запад-МФ-69172,АЗС 172,6,10,3,1,spring,1,0,,-2.8,0,0.0,61.12,65.74,80.93,82.37,96.39,60.99,65.6,80.76,0,0,0,0,5718,5110,6843,604,1213,19488,0,0,0,0.475,0.7278,8877.96,7102.37,887.8,6392.13,10653.55,14204.74,17755.92,1240,11168,130,1171,217,1953,65,585,21,195,62.3,62.3,2.51,22.6,15.67,140.99,14.58,131.22,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-10,Запад-МФ-69172,АЗС 172,0,11,3,1,spring,0,0,,-3.7,0,0.0,61.13,65.76,80.95,82.38,96.41,61.46,66.12,81.39,0,0,0,0,5142,6037,8720,485,1432,21816,1,0,0,0.6161,0.8533,11434.41,9147.53,1143.44,8232.77,13721.29,18295.05,22868.82,1291,11619,193,1742,322,2904,96,871,32,290,56.4,56.4,3.14,28.28,17.75,159.75,16.14,145.23,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-11,Запад-МФ-69172,АЗС 172,1,11,3,1,spring,0,0,,-5.8,0,0.8,61.15,65.77,80.96,82.4,96.43,59.74,64.26,79.1,0,0,0,0,5270,6456,8392,1126,566,21810,0,0,0,0.7731,0.791,9551.44,7641.15,955.14,6877.04,11461.73,15282.31,19102.89,1146,10319,171,1547,286,2579,85,773,28,257,58.9,58.9,2.67,24.05,15.77,141.89,14.33,128.99,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-12,Запад-МФ-69172,АЗС 172,2,11,3,1,spring,0,0,,-2.5,0,0.0,61.21,66.92,80.8,82.49,96.68,60.93,66.62,80.43,0,0,0,0,6283,5558,9043,1218,1019,23121,0,0,0,0.5853,0.6617,12311.74,9849.39,1231.17,8864.45,14774.08,19698.78,24623.47,1103,9933,165,1489,275,2483,82,744,27,248,66.8,66.8,2.27,20.41,15.18,136.58,13.8,124.16,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-13,Запад-МФ-69172,АЗС 172,3,11,3,1,spring,0,0,,-2.2,0,0.0,61.23,66.93,80.81,82.51,96.7,60.66,66.31,80.06,0,0,0,0,7987,7568,9115,1073,755,26498,0,0,0,0.7972,0.8829,7402.82,5922.25,740.28,5330.03,8883.38,11844.51,14805.63,1129,10169,169,1524,282,2541,84,762,28,254,62.2,62.2,2.49,22.45,15.54,139.81,14.12,127.11,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-14,Запад-МФ-69172,АЗС 172,4,11,3,1,spring,0,0,,-4.5,0,4.4,61.24,66.95,80.83,82.53,96.72,61.04,66.73,80.56,0,0,0,0,6782,6524,8029,1190,1623,24148,0,0,0,0.6651,0.6641,10405.28,8324.23,1040.53,7491.8,12486.34,16648.45,20810.57,1303,11728,195,1759,325,2932,97,879,32,293,56.1,56.1,3.19,28.69,17.92,161.27,16.29,146.61,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-15,Запад-МФ-69172,АЗС 172,5,11,3,1,spring,1,0,,0.7,0,0.0,61.25,66.96,80.85,82.55,96.75,61.26,66.97,80.87,0,0,0,0,6366,4567,7884,878,1873,21568,0,0,1,0.7105,0.6612,8988.82,7191.06,898.88,6471.95,12943.91,14382.12,17977.65,1106,9954,115,1044,193,1741,57,522,19,174,73.3,73.3,1.9,17.12,13.96,125.66,12.99,116.95,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-16,Запад-МФ-69172,АЗС 172,6,11,3,1,spring,1,0,,2.0,0,0.0,61.51,67.78,80.37,82.45,96.78,61.03,67.25,79.74,0,0,0,0,6301,5070,6876,836,929,20012,0,0,0,0.6638,0.7238,8165.37,6532.3,816.54,5879.07,9798.45,13064.6,16330.74,1150,10350,120,1086,201,1810,60,543,20,181,63.5,63.5,2.28,20.55,14.52,130.66,13.51,121.61,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-17,Запад-МФ-69172,АЗС 172,0,12,3,1,spring,0,0,,0.8,0,0.0,61.18,69.53,79.94,82.62,98.29,62.41,70.92,81.54,0,0,0,0,7851,6940,9344,779,795,25709,0,0,0,0.6582,0.6442,14087.83,11270.27,1408.78,10143.24,16905.4,22540.53,28175.66,1447,13025,216,1953,361,3256,108,976,36,325,57.5,57.5,3.46,31.09,19.9,179.1,18.09,162.82,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-18,Запад-МФ-69172,АЗС 172,1,12,3,1,spring,0,0,,-5.2,0,0.5,61.2,69.54,79.95,82.64,98.31,60.06,68.24,78.46,0,0,0,0,8127,5625,7877,849,2037,24515,0,0,0,0.7658,0.6073,9105.61,7284.49,910.56,6556.04,10926.73,14568.97,18211.22,1222,11004,183,1650,305,2750,91,825,30,275,61.5,61.5,2.73,24.56,16.81,151.3,15.28,137.55,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-19,Запад-МФ-69172,АЗС 172,2,12,3,1,spring,0,0,,-4.6,0,0.0,61.21,69.56,79.97,82.66,98.34,61.68,70.1,80.59,0,0,0,0,6653,6611,8099,1147,580,23090,0,0,0,0.5801,0.7831,12877.97,10302.38,1287.8,9272.14,15453.57,20604.76,25755.95,1323,11915,198,1786,330,2978,99,893,33,297,56.7,56.7,3.21,28.84,18.2,163.83,16.55,148.93,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-20,Запад-МФ-69172,АЗС 172,3,12,3,1,spring,0,0,,-1.8,0,0.0,61.22,69.57,79.99,82.68,98.36,60.87,69.17,79.53,0,0,0,0,7238,6288,7542,545,1120,22733,0,0,0,0.7179,0.7042,8429.28,6743.43,842.93,6069.08,10115.14,13486.85,16858.57,1082,9745,162,1461,270,2436,81,730,27,243,60.4,60.4,2.46,22.15,14.89,133.99,13.54,121.81,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-21,Запад-МФ-69172,АЗС 172,4,12,3,1,spring,0,0,,-2.3,0,0.0,61.24,69.59,80.01,82.7,98.38,61.29,69.65,80.08,0,0,0,0,7600,5833,7262,849,440,21984,0,0,0,0.7691,0.8552,9944.83,7955.87,994.48,7160.28,11933.8,15911.73,19889.66,1186,10681,177,1602,296,2670,88,801,29,267,58.8,58.8,2.77,24.94,16.32,146.87,14.84,133.51,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-22,Запад-МФ-69172,АЗС 172,5,12,3,1,spring,1,0,,0.1,0,3.9,61.25,69.6,80.02,82.71,98.4,62.88,71.45,82.15,0,0,0,0,5536,5601,6311,78,1389,18915,0,0,0,0.7015,0.7378,9137.47,7309.98,913.75,6578.98,10964.97,14619.96,18274.95,1099,9891,115,1038,192,1730,57,519,19,173,63.8,63.8,2.17,19.54,13.88,124.88,12.91,116.22,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-23,Запад-МФ-69172,АЗС 172,6,12,3,1,spring,1,0,,-4.9,0,0.8,61.26,69.62,80.04,82.73,98.42,60.77,69.06,79.4,0,0,0,0,5631,5649,7276,720,1070,20346,0,0,0,0.522,0.8327,9772.13,7817.71,977.21,7035.94,11726.56,15635.41,19544.27,923,8314,96,872,161,1454,48,436,16,145,69.3,69.3,1.68,15.12,11.66,104.96,10.85,97.69,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-24,Запад-МФ-69172,АЗС 172,0,13,3,1,spring,0,0,,-8.5,0,0.0,61.28,69.63,80.06,82.75,98.44,61.4,69.77,80.22,0,0,0,0,7273,6096,6921,716,1904,22910,0,0,0,0.7342,0.7963,10639.91,8511.93,1063.99,7660.74,12767.9,17023.86,21279.83,1342,12082,201,1812,335,3020,100,906,33,302,58.3,58.3,3.16,28.45,18.46,166.13,16.78,151.03,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-25,Запад-МФ-69172,АЗС 172,1,13,3,1,spring,0,0,,-3.6,0,0.0,60.58,69.78,80.27,83.2,98.47,60.74,69.96,80.48,0,0,0,0,7955,5640,8094,817,1139,23645,0,0,0,0.7041,0.8457,13822.47,11057.97,1382.25,9952.18,16586.96,22115.95,27644.94,1194,10750,178,1612,298,2687,89,806,29,268,63.9,63.9,2.57,23.09,16.42,147.82,14.93,134.38,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-26,Запад-МФ-69172,АЗС 172,2,13,3,1,spring,0,0,,-1.9,0,0.0,60.59,69.8,80.29,83.22,98.49,60.49,69.68,80.16,0,0,0,0,5441,6130,9417,1095,768,22851,0,0,0,0.7279,0.7953,8905.39,7124.31,890.54,6411.88,10686.46,14248.62,17810.77,1356,12210,203,1830,339,3051,101,915,33,305,56.2,56.2,3.31,29.82,18.65,167.88,16.96,152.62,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-27,Запад-МФ-69172,АЗС 172,3,13,3,1,spring,0,0,,0.7,0,0.0,60.6,69.81,80.3,83.23,98.51,60.62,69.84,80.33,0,0,0,0,6550,7325,7386,649,1696,23606,0,0,0,0.4941,0.61,12710.74,10168.59,1271.07,9151.73,15252.89,20337.18,25421.48,1216,10945,182,1641,304,2736,91,820,30,273,61.0,61.0,2.74,24.63,16.72,150.5,15.2,136.82,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-28,Запад-МФ-69172,АЗС 172,4,13,3,1,spring,0,0,,-7.0,0,0.0,60.61,69.83,80.32,83.25,98.53,61.05,70.34,80.9,0,0,0,0,7413,6466,8851,628,1390,24748,0,0,0,0.739,0.8754,11257.88,9006.3,1125.79,8105.67,13509.46,18012.61,22515.76,1280,11520,192,1728,320,2880,96,864,32,288,54.8,54.8,3.21,28.85,17.6,158.4,16.0,144.0,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29,Запад-МФ-69172,АЗС 172,5,13,3,1,spring,1,0,,-0.9,0,0.0,60.63,69.84,80.34,83.27,98.55,60.37,69.54,79.99,0,0,0,0,5429,6108,6725,835,1339,20436,0,0,1,0.6783,0.69,8068.69,6454.95,806.87,5809.46,11618.91,12909.9,16137.38,1159,10437,121,1095,202,1826,60,547,20,182,65.6,65.6,2.23,20.05,14.64,131.77,13.63,122.63,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30,Запад-МФ-69172,АЗС 172,6,13,3,1,spring,1,0,,-0.1,0,0.0,61.68,69.78,80.22,83.35,99.72,61.11,69.13,79.48,0,0,0,0,6274,5601,8031,151,1512,21569,0,0,0,0.6849,0.7894,12835.42,10268.34,1283.54,9241.5,15402.5,20536.67,25670.84,1105,9951,115,1044,193,1740,57,522,19,174,68.0,68.0,2.05,18.45,13.96,125.62,12.99,116.92,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-31,Запад-МФ-69172,АЗС 172,0,14,3,1,spring,0,0,,-0.8,0,0.0,61.69,69.8,80.24,83.36,99.74,61.54,69.63,80.04,0,0,0,0,6892,6534,8976,909,2449,25760,0,0,0,0.8073,0.683,8092.76,6474.21,809.28,5826.79,9711.31,12948.42,16185.52,1098,9889,164,1483,274,2472,82,741,27,247,69.6,69.6,2.17,19.51,15.11,135.98,13.73,123.61,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,Запад-МФ-69172,АЗС 172,1,14,4,2,spring,0,0,,5.8,0,0.0,61.7,69.81,80.25,83.38,99.76,61.75,69.87,80.32,0,0,0,0,6685,6863,10070,440,1444,25502,0,0,0,0.5916,0.8623,12555.04,10044.03,1255.5,9039.63,15066.04,20088.06,25110.07,1025,9225,153,1383,256,2305,76,691,25,230,63.6,63.6,2.21,19.91,14.09,126.84,12.81,115.31,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-02,Запад-МФ-69172,АЗС 172,2,14,4,2,spring,0,0,,5.8,0,0.0,61.28,68.77,78.82,82.08,100.05,61.59,69.12,79.22,0,0,0,0,6899,6767,10383,1317,1186,26552,0,0,0,0.6326,0.7064,9781.62,7825.29,978.16,7042.77,11737.94,15650.59,19563.24,1010,9091,151,1363,252,2272,75,681,25,227,67.9,67.9,2.04,18.39,13.89,125.01,12.63,113.64,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
